 Diffraction intensities for potential:7x7MoS210001.in                         
#    -19   -28       8.9295871523E-006
#    -19   -27       4.1565712514E-006
#    -19   -26       1.2462093000E-006
#    -19   -25       2.6473059889E-007
#    -19   -24       6.1090009786E-008
#    -19   -23       5.8556727941E-007
#    -19   -22       5.2109028101E-006
#    -19   -21       1.0268892433E-005
#    -19   -20       1.3855424720E-005
#    -19   -19       1.7916597984E-005
#    -19   -18       1.6388723973E-005
#    -19   -17       1.2247750313E-005
#    -19   -16       7.7803618842E-006
#    -19   -15       4.5662485249E-006
#    -19   -14       5.1865863444E-006
#    -19   -13       1.0019269182E-005
#    -19   -12       1.4075161771E-005
#    -19   -11       1.7167703598E-005
#    -19   -10       1.6098965082E-005
#    -19    -9       8.3675025070E-006
#    -19    -8       2.5844924617E-006
#    -19    -7       3.3671788400E-006
#    -19    -6       8.8351731291E-006
#    -19    -5       2.1255467310E-005
#    -19    -4       3.6569320727E-005
#    -19    -3       5.5060252752E-005
#    -19    -2       5.8194613592E-005
#    -19    -1       5.3936895940E-005
#    -19     0       4.3703792308E-005
#    -19     1       2.8480232638E-005
#    -19     2       1.6259701400E-005
#    -19     3       1.0519748375E-005
#    -19     4       7.1056520010E-006
#    -19     5       6.2618209239E-006
#    -19     6       4.7940880560E-006
#    -19     7       3.8110314684E-006
#    -19     8       1.0513104484E-005
#    -19     9       1.5776387474E-005
#    -19    10       1.0976081965E-005
#    -19    11       7.5497966645E-006
#    -19    12       7.2971628922E-006
#    -19    13       1.3351809694E-005
#    -19    14       1.8825537058E-005
#    -19    15       1.9206194207E-005
#    -19    16       1.9649452643E-005
#    -19    17       6.5335914146E-006
#    -19    18       3.3882967298E-006
#    -19    19       4.3185135504E-006
#    -19    20       5.6022613795E-006
#    -19    21       1.0563663372E-005
#    -19    22       5.2489730006E-006
#    -19    23       1.9938828381E-005
#    -19    24       1.0257664939E-005
#    -19    25       8.1449715405E-006
#    -19    26       3.3981646106E-006
#    -19    27       4.0312277586E-006
#    -19    28       8.2649805802E-006
#    -19    29       4.0199759804E-005
#    -19    30       1.6614682855E-005
#    -19    31       4.8570614174E-005
#    -18   -36       5.6905153874E-006
#    -18   -35       1.2651047389E-005
#    -18   -34       1.5893762093E-005
#    -18   -33       2.0694079036E-005
#    -18   -32       1.3797625664E-005
#    -18   -31       9.5892174057E-006
#    -18   -30       1.5050070749E-005
#    -18   -29       8.3257655632E-006
#    -18   -28       4.6714969016E-006
#    -18   -27       3.7337526639E-006
#    -18   -26       3.7179365780E-007
#    -18   -25       4.4561276062E-007
#    -18   -24       9.4657286899E-007
#    -18   -23       2.3979993745E-006
#    -18   -22       7.2875603950E-006
#    -18   -21       1.3456241688E-005
#    -18   -20       1.7809183884E-005
#    -18   -19       2.2513191936E-005
#    -18   -18       2.0116349218E-005
#    -18   -17       1.2087636611E-005
#    -18   -16       7.8561154006E-006
#    -18   -15       9.5171767714E-006
#    -18   -14       1.1717166509E-005
#    -18   -13       1.5895514050E-005
#    -18   -12       2.1733840340E-005
#    -18   -11       1.6368178236E-005
#    -18   -10       9.1363517707E-006
#    -18    -9       2.7809443647E-006
#    -18    -8       3.1920010939E-006
#    -18    -7       1.1301907832E-005
#    -18    -6       2.6661058880E-005
#    -18    -5       3.9289334989E-005
#    -18    -4       4.8918196722E-005
#    -18    -3       5.0264733929E-005
#    -18    -2       4.4737684101E-005
#    -18    -1       2.8450975847E-005
#    -18     0       1.6311046220E-005
#    -18     1       5.4245061378E-006
#    -18     2       1.2843750195E-006
#    -18     3       7.0451294887E-008
#    -18     4       2.1992953212E-007
#    -18     5       1.5276376933E-006
#    -18     6       1.0879722769E-005
#    -18     7       2.4435604534E-005
#    -18     8       3.6206454144E-005
#    -18     9       3.6740776805E-005
#    -18    10       3.6451208627E-005
#    -18    11       2.1959892319E-005
#    -18    12       2.5283112862E-005
#    -18    13       1.8817780041E-005
#    -18    14       9.0732835205E-006
#    -18    15       2.6157948911E-005
#    -18    16       6.7832667403E-006
#    -18    17       1.0975129933E-005
#    -18    18       1.6042963062E-006
#    -18    19       3.4369528773E-006
#    -18    20       3.0326367378E-006
#    -18    21       4.2106529776E-005
#    -18    22       4.1377189609E-005
#    -18    23       1.1360558865E-005
#    -18    24       2.3537530672E-005
#    -18    25       4.8239529309E-006
#    -18    26       2.1653389360E-006
#    -18    27       2.1328279957E-005
#    -18    28       6.1045369779E-005
#    -18    29       4.4627369020E-005
#    -18    30       5.3812246999E-005
#    -17   -36       3.0356244981E-006
#    -17   -35       7.2892182147E-006
#    -17   -34       1.2178426923E-005
#    -17   -33       1.5269903266E-005
#    -17   -32       1.6310119486E-005
#    -17   -31       1.6128256378E-005
#    -17   -30       9.2442500762E-006
#    -17   -29       7.2710118073E-006
#    -17   -28       7.2760920487E-006
#    -17   -27       1.9602258626E-006
#    -17   -26       6.6727640046E-007
#    -17   -25       1.0671930802E-006
#    -17   -24       2.0293910295E-006
#    -17   -23       6.2232771107E-006
#    -17   -22       1.0983195745E-005
#    -17   -21       1.4248848668E-005
#    -17   -20       1.7634001765E-005
#    -17   -19       1.8038194100E-005
#    -17   -18       1.4472814794E-005
#    -17   -17       1.1802471149E-005
#    -17   -16       1.2955570531E-005
#    -17   -15       1.4289574932E-005
#    -17   -14       2.3273922478E-005
#    -17   -13       2.0916172974E-005
#    -17   -12       1.8123146774E-005
#    -17   -11       1.0093019900E-005
#    -17   -10       4.0614718789E-006
#    -17    -9       3.8301454519E-006
#    -17    -8       1.2422685561E-005
#    -17    -7       2.7062271954E-005
#    -17    -6       4.2251639623E-005
#    -17    -5       5.0624937817E-005
#    -17    -4       4.2696602479E-005
#    -17    -3       3.2964501277E-005
#    -17    -2       1.6213693491E-005
#    -17    -1       5.4116878141E-006
#    -17     0       3.6449170410E-007
#    -17     1       9.6824534219E-008
#    -17     2       3.9978453509E-006
#    -17     3       8.4353680356E-006
#    -17     4       1.7388477098E-005
#    -17     5       2.7456961335E-005
#    -17     6       4.4695898741E-005
#    -17     7       6.1974297020E-005
#    -17     8       5.1334468118E-005
#    -17     9       5.8898111423E-005
#    -17    10       4.3817848451E-005
#    -17    11       3.3050198670E-005
#    -17    12       2.0347562341E-005
#    -17    13       1.9249829406E-005
#    -17    14       2.4858841257E-005
#    -17    15       2.9035731595E-005
#    -17    16       8.5029366800E-006
#    -17    17       5.8270586035E-006
#    -17    18       6.1062985408E-006
#    -17    19       1.4559787195E-005
#    -17    20       1.8337472542E-005
#    -17    21       2.0517817176E-005
#    -17    22       1.3322279248E-005
#    -17    23       1.2002634070E-005
#    -17    24       6.8801211052E-006
#    -17    25       5.6416732776E-006
#    -17    26       2.0339659892E-005
#    -17    27       1.2680845692E-005
#    -17    28       7.0193047557E-006
#    -17    29       7.2579753706E-005
#    -16   -37       4.0420757111E-006
#    -16   -36       9.3253231839E-006
#    -16   -35       2.4931074830E-005
#    -16   -34       1.0202190232E-005
#    -16   -33       1.5594839226E-005
#    -16   -32       1.4170203981E-005
#    -16   -31       8.7120263755E-006
#    -16   -30       9.6283475317E-006
#    -16   -29       8.8010286577E-006
#    -16   -28       7.1004177896E-006
#    -16   -27       3.8050269972E-006
#    -16   -26       1.7248223893E-006
#    -16   -25       1.6188428171E-006
#    -16   -24       4.6857207158E-006
#    -16   -23       6.2780829458E-006
#    -16   -22       1.1717103736E-005
#    -16   -21       1.1134660501E-005
#    -16   -20       1.4119758649E-005
#    -16   -19       1.4247722591E-005
#    -16   -18       1.5096824211E-005
#    -16   -17       1.5909867795E-005
#    -16   -16       2.0593741860E-005
#    -16   -15       2.5579950879E-005
#    -16   -14       3.1148206048E-005
#    -16   -13       2.5115168871E-005
#    -16   -12       1.4438975812E-005
#    -16   -11       6.9618426096E-006
#    -16   -10       6.9347055001E-006
#    -16    -9       1.9143745394E-005
#    -16    -8       3.0923794531E-005
#    -16    -7       4.4091533328E-005
#    -16    -6       4.6138778977E-005
#    -16    -5       4.4534370578E-005
#    -16    -4       2.6851669728E-005
#    -16    -3       1.0472275416E-005
#    -16    -2       1.2729525565E-006
#    -16    -1       9.7371827861E-008
#    -16     0       9.9409140456E-006
#    -16     1       2.2468210300E-005
#    -16     2       3.3211573376E-005
#    -16     3       4.7671320484E-005
#    -16     4       5.4244199904E-005
#    -16     5       7.1032221140E-005
#    -16     6       7.8773142995E-005
#    -16     7       8.9445264948E-005
#    -16     8       1.0189349969E-004
#    -16     9       8.2210364931E-005
#    -16    10       6.0585495425E-005
#    -16    11       3.7285339214E-005
#    -16    12       2.9657662068E-005
#    -16    13       2.0647961757E-005
#    -16    14       3.5730954531E-005
#    -16    15       8.1832088709E-006
#    -16    16       1.1742311646E-005
#    -16    17       6.7046458297E-006
#    -16    18       5.5008659069E-006
#    -16    19       1.6134439606E-005
#    -16    20       2.7187274737E-005
#    -16    21       1.0931953353E-006
#    -16    22       3.8406844815E-005
#    -16    23       1.4242394485E-006
#    -16    24       5.2138489223E-006
#    -16    25       7.1311204399E-006
#    -16    26       1.8467008618E-005
#    -16    27       1.9775560306E-005
#    -16    28       1.1402887611E-004
#    -16    29       3.9003574751E-005
#    -15   -37       2.9086119095E-006
#    -15   -36       4.3747093058E-006
#    -15   -35       4.9238604305E-006
#    -15   -34       8.2531849225E-006
#    -15   -33       1.6307568070E-005
#    -15   -32       1.5730040433E-005
#    -15   -31       1.8427902223E-005
#    -15   -30       1.4821907569E-005
#    -15   -29       8.9884494205E-006
#    -15   -28       3.5802230507E-006
#    -15   -27       2.9153064042E-006
#    -15   -26       5.3235862938E-007
#    -15   -25       6.8633232479E-006
#    -15   -24       2.5135019112E-006
#    -15   -23       8.0599469355E-006
#    -15   -22       8.6084477440E-006
#    -15   -21       1.2515404502E-005
#    -15   -20       1.2066325271E-005
#    -15   -19       1.2457808033E-005
#    -15   -18       2.6950452338E-005
#    -15   -17       1.9776958688E-005
#    -15   -16       3.2245679925E-005
#    -15   -15       2.8959305881E-005
#    -15   -14       2.6197141114E-005
#    -15   -13       1.9240708505E-005
#    -15   -12       8.4803058761E-006
#    -15   -11       1.0685864698E-005
#    -15   -10       1.7159883308E-005
#    -15    -9       3.0886514998E-005
#    -15    -8       4.4901879112E-005
#    -15    -7       4.2756769534E-005
#    -15    -6       4.1070629298E-005
#    -15    -5       1.8214323367E-005
#    -15    -4       7.0621100124E-006
#    -15    -3       6.7299190320E-008
#    -15    -2       4.0138129988E-006
#    -15    -1       2.2485533733E-005
#    -15     0       4.0526451118E-005
#    -15     1       5.9905445922E-005
#    -15     2       7.6973560860E-005
#    -15     3       8.6680222586E-005
#    -15     4       8.6564486524E-005
#    -15     5       9.6032865736E-005
#    -15     6       1.0289824843E-004
#    -15     7       9.5886948630E-005
#    -15     8       1.0454875992E-004
#    -15     9       5.9672067486E-005
#    -15    10       7.2359570908E-005
#    -15    11       3.9442023149E-005
#    -15    12       4.3061453808E-005
#    -15    13       3.3210988883E-005
#    -15    14       2.6308095948E-005
#    -15    15       1.0419602017E-005
#    -15    16       5.6716892951E-006
#    -15    17       1.0848349312E-006
#    -15    18       1.6450171272E-005
#    -15    19       1.8232071378E-005
#    -15    20       2.2763417596E-005
#    -15    21       3.9152984924E-005
#    -15    22       5.6720598748E-005
#    -15    23       4.5846998037E-005
#    -15    24       6.4252864315E-005
#    -15    25       1.6456620099E-005
#    -15    26       1.4819095328E-005
#    -15    27       1.5104985720E-006
#    -15    28       7.6738544824E-006
#    -14   -37       3.5372573520E-006
#    -14   -36       8.7000080373E-006
#    -14   -35       1.2589527420E-005
#    -14   -34       1.1248551057E-005
#    -14   -33       1.6250770705E-005
#    -14   -32       8.9581142603E-006
#    -14   -31       1.0366424387E-005
#    -14   -30       9.7541497846E-006
#    -14   -29       6.3228867658E-006
#    -14   -28       6.0541633257E-005
#    -14   -27       4.1891501885E-006
#    -14   -26       4.4331998177E-006
#    -14   -25       4.8739529937E-006
#    -14   -24       4.3863067066E-006
#    -14   -23       9.5108814579E-006
#    -14   -22       8.6565422560E-006
#    -14   -21       2.2385434436E-003
#    -14   -20       1.3415568226E-005
#    -14   -19       1.8983913736E-005
#    -14   -18       2.4657278920E-005
#    -14   -17       2.8903063063E-005
#    -14   -16       3.7024471439E-005
#    -14   -15       2.8619479155E-005
#    -14   -14       1.2342747012E-002
#    -14   -13       1.3642555233E-005
#    -14   -12       1.0674125519E-005
#    -14   -11       1.8379669441E-005
#    -14   -10       2.5069670104E-005
#    -14    -9       4.3699843966E-005
#    -14    -8       4.4118745471E-005
#    -14    -7       2.9241496733E-002
#    -14    -6       1.9128970011E-005
#    -14    -5       6.2108525892E-006
#    -14    -4       2.1901036984E-007
#    -14    -3       8.4653415985E-006
#    -14    -2       3.3255611019E-005
#    -14    -1       5.9935511623E-005
#    -14     0       4.8272899280E-002
#    -14     1       1.0980160473E-004
#    -14     2       1.0522659554E-004
#    -14     3       1.0155322187E-004
#    -14     4       8.6176974308E-005
#    -14     5       9.8919189484E-005
#    -14     6       1.0368826242E-004
#    -14     7       2.4931412686E-002
#    -14     8       8.6480849581E-005
#    -14     9       6.0032423058E-005
#    -14    10       4.4973257628E-005
#    -14    11       4.7995392145E-005
#    -14    12       3.9215425576E-005
#    -14    13       2.9888720913E-005
#    -14    14       1.9781158268E-002
#    -14    15       1.0243662094E-005
#    -14    16       2.1467499093E-005
#    -14    17       2.0254916546E-005
#    -14    18       3.7133519688E-005
#    -14    19       1.7283101127E-005
#    -14    20       1.9822687183E-005
#    -14    21       2.6919451467E-002
#    -14    22       2.1161347542E-005
#    -14    23       1.3267196827E-005
#    -14    24       1.2910872946E-005
#    -14    25       4.9715123763E-006
#    -14    26       2.6362143639E-005
#    -14    27       3.8910063144E-006
#    -13   -38       2.8463216446E-006
#    -13   -37       3.9229187735E-006
#    -13   -36       4.8397354610E-006
#    -13   -35       4.1090449592E-006
#    -13   -34       1.1015550808E-005
#    -13   -33       1.6909218204E-005
#    -13   -32       1.2758856181E-005
#    -13   -31       1.6659481889E-005
#    -13   -30       1.3935547616E-005
#    -13   -29       5.5985663827E-006
#    -13   -28       4.1941101086E-006
#    -13   -27       3.9094249185E-006
#    -13   -26       3.3893489223E-006
#    -13   -25       4.9888852488E-006
#    -13   -24       6.6524756601E-006
#    -13   -23       6.9664061392E-006
#    -13   -22       8.7185297953E-006
#    -13   -21       1.2830181773E-005
#    -13   -20       1.8379091823E-005
#    -13   -19       2.2593133269E-005
#    -13   -18       2.9261984143E-005
#    -13   -17       3.4798764882E-005
#    -13   -16       2.8292034706E-005
#    -13   -15       2.6238581850E-005
#    -13   -14       1.5416883905E-005
#    -13   -13       1.0110410987E-005
#    -13   -12       1.3807242339E-005
#    -13   -11       1.9217217471E-005
#    -13   -10       2.8635989479E-005
#    -13    -9       3.2198616020E-005
#    -13    -8       2.8056724936E-005
#    -13    -7       1.5685170960E-005
#    -13    -6       4.7416209706E-006
#    -13    -5       1.5241116342E-006
#    -13    -4       1.7436133429E-005
#    -13    -3       4.7742878674E-005
#    -13    -2       7.7032178522E-005
#    -13    -1       1.0983734631E-004
#    -13     0       1.1652821678E-004
#    -13     1       1.1334411567E-004
#    -13     2       9.5331498995E-005
#    -13     3       7.6324331206E-005
#    -13     4       6.5422505802E-005
#    -13     5       6.1670663153E-005
#    -13     6       6.9777393691E-005
#    -13     7       5.7405409574E-005
#    -13     8       4.2957764003E-005
#    -13     9       3.4217823556E-005
#    -13    10       2.9225705022E-005
#    -13    11       3.3050728401E-005
#    -13    12       2.9555940615E-005
#    -13    13       1.6715146243E-005
#    -13    14       1.9739676417E-005
#    -13    15       1.8807593280E-005
#    -13    16       2.0838256710E-005
#    -13    17       1.6004540274E-005
#    -13    18       1.6483730961E-005
#    -13    19       5.6427705710E-005
#    -13    20       2.6160318921E-005
#    -13    21       1.6624164397E-005
#    -13    22       4.0439241927E-005
#    -13    23       3.0996741566E-005
#    -13    24       3.1768124411E-005
#    -13    25       4.1786591869E-005
#    -13    26       1.8448349969E-005
#    -13    27       2.8449099315E-006
#    -12   -38       2.3926912127E-006
#    -12   -37       3.6456488593E-006
#    -12   -36       1.0050065995E-005
#    -12   -35       3.6145567537E-006
#    -12   -34       1.0967122200E-005
#    -12   -33       1.7125754520E-005
#    -12   -32       1.5234253867E-005
#    -12   -31       1.5914361381E-005
#    -12   -30       8.6150107712E-006
#    -12   -29       9.7774465818E-006
#    -12   -28       3.2940212663E-006
#    -12   -27       4.8240798474E-006
#    -12   -26       5.6274650227E-006
#    -12   -25       9.4064480696E-006
#    -12   -24       8.8313634966E-006
#    -12   -23       8.5533918305E-006
#    -12   -22       1.2867719284E-005
#    -12   -21       1.7222227247E-005
#    -12   -20       2.4958854058E-005
#    -12   -19       2.5184261099E-005
#    -12   -18       3.5641810458E-005
#    -12   -17       2.4197778487E-005
#    -12   -16       2.4510512423E-005
#    -12   -15       1.5258424840E-005
#    -12   -14       5.9326816162E-006
#    -12   -13       7.2051397167E-006
#    -12   -12       9.5907285706E-006
#    -12   -11       1.7558156545E-005
#    -12   -10       2.8306859836E-005
#    -12    -9       2.1733034090E-005
#    -12    -8       9.2600167124E-006
#    -12    -7       3.7677714240E-006
#    -12    -6       1.0874293678E-005
#    -12    -5       2.7500915930E-005
#    -12    -4       5.4326150353E-005
#    -12    -3       8.6769183510E-005
#    -12    -2       1.0528972902E-004
#    -12    -1       1.1337771640E-004
#    -12     0       1.0689696367E-004
#    -12     1       8.1311559203E-005
#    -12     2       4.8202897672E-005
#    -12     3       3.4473514766E-005
#    -12     4       3.4164444584E-005
#    -12     5       3.0164855265E-005
#    -12     6       2.4312691825E-005
#    -12     7       1.8258031198E-005
#    -12     8       1.4028215065E-005
#    -12     9       2.2583440807E-005
#    -12    10       2.2327191170E-005
#    -12    11       1.9681702267E-005
#    -12    12       2.1199557249E-005
#    -12    13       2.2053790149E-005
#    -12    14       1.3903892096E-005
#    -12    15       2.3311152727E-005
#    -12    16       5.5898453800E-005
#    -12    17       2.2382246056E-005
#    -12    18       1.3313723730E-005
#    -12    19       1.1277513121E-005
#    -12    20       7.8674561644E-006
#    -12    21       4.6262142433E-005
#    -12    22       2.9635070050E-005
#    -12    23       5.4437897204E-006
#    -12    24       4.1634869401E-005
#    -12    25       2.6812629115E-005
#    -12    26       1.0494229957E-005
#    -11   -38       3.4351511741E-006
#    -11   -37       4.1844581185E-006
#    -11   -36       8.4726791743E-006
#    -11   -35       9.5046184967E-006
#    -11   -34       2.1198184179E-005
#    -11   -33       1.5761055757E-005
#    -11   -32       1.4564681778E-005
#    -11   -31       9.5501584007E-006
#    -11   -30       1.2937611465E-005
#    -11   -29       5.7200866128E-006
#    -11   -28       6.5668153480E-006
#    -11   -27       7.1177161993E-006
#    -11   -26       8.5310595334E-007
#    -11   -25       2.2087126408E-006
#    -11   -24       5.7987594862E-006
#    -11   -23       9.9839506933E-006
#    -11   -22       1.4449149364E-005
#    -11   -21       2.3517890501E-005
#    -11   -20       2.8227265334E-005
#    -11   -19       3.1609600455E-005
#    -11   -18       2.8573369716E-005
#    -11   -17       2.4849045965E-005
#    -11   -16       1.3572412422E-005
#    -11   -15       4.4776156821E-006
#    -11   -14       1.1178859417E-006
#    -11   -13       4.4359616967E-006
#    -11   -12       1.0660214067E-005
#    -11   -11       1.3936337246E-005
#    -11   -10       1.1909230549E-005
#    -11    -9       7.4071483722E-006
#    -11    -8       1.0455737240E-005
#    -11    -7       2.4438000460E-005
#    -11    -6       4.4757148489E-005
#    -11    -5       7.1129047767E-005
#    -11    -4       8.6670353775E-005
#    -11    -3       1.0164448966E-004
#    -11    -2       9.5391587413E-005
#    -11    -1       8.1337752189E-005
#    -11     0       5.5763144880E-005
#    -11     1       3.5486503798E-005
#    -11     2       1.8708975840E-005
#    -11     3       1.3533434183E-005
#    -11     4       9.7870432089E-006
#    -11     5       1.2364035124E-005
#    -11     6       6.1042746591E-006
#    -11     7       5.6254662780E-006
#    -11     8       1.6742658621E-005
#    -11     9       1.4405764044E-005
#    -11    10       1.5973546788E-005
#    -11    11       1.1289999398E-005
#    -11    12       1.5845893887E-006
#    -11    13       2.1404669499E-005
#    -11    14       1.0280774257E-005
#    -11    15       8.6674221724E-005
#    -11    16       1.3678346700E-005
#    -11    17       2.0357091664E-005
#    -11    18       3.8464187955E-006
#    -11    19       9.3848909002E-006
#    -11    20       2.9871042511E-006
#    -11    21       6.1276776524E-005
#    -11    22       1.0106753440E-005
#    -11    23       8.9471919731E-005
#    -11    24       3.7082263201E-005
#    -11    25       5.6542781219E-005
#    -10   -38       2.5658205677E-006
#    -10   -37       4.5645409552E-006
#    -10   -36       9.6085639544E-006
#    -10   -35       8.5398551624E-006
#    -10   -34       1.9367320762E-005
#    -10   -33       2.1915709492E-005
#    -10   -32       1.1072313858E-005
#    -10   -31       9.5270611203E-006
#    -10   -30       5.6721172749E-006
#    -10   -29       7.7208594896E-006
#    -10   -28       2.1592612178E-006
#    -10   -27       8.0471744898E-006
#    -10   -26       5.7060431168E-006
#    -10   -25       3.5236535419E-006
#    -10   -24       7.9086301648E-006
#    -10   -23       1.0460826577E-005
#    -10   -22       1.9428607840E-005
#    -10   -21       2.0792449567E-005
#    -10   -20       3.4004873798E-005
#    -10   -19       3.3667921264E-005
#    -10   -18       2.7889869460E-005
#    -10   -17       1.7220705136E-005
#    -10   -16       8.9498056800E-006
#    -10   -15       2.4882066240E-006
#    -10   -14       1.3401487902E-006
#    -10   -13       3.9335462437E-006
#    -10   -12       7.9166158235E-006
#    -10   -11       6.0723944849E-006
#    -10   -10       2.7242520945E-006
#    -10    -9       1.5722339864E-005
#    -10    -8       3.6193955631E-005
#    -10    -7       6.2026654962E-005
#    -10    -6       7.8881421988E-005
#    -10    -5       9.6161364999E-005
#    -10    -4       8.6284017308E-005
#    -10    -3       7.6403484588E-005
#    -10    -2       4.8243458280E-005
#    -10    -1       3.5499301211E-005
#    -10     0       1.5650472585E-005
#    -10     1       2.7173591071E-005
#    -10     2       5.2795188068E-006
#    -10     3       3.0630077095E-006
#    -10     4       9.3664129733E-007
#    -10     5       5.7249076985E-006
#    -10     6       6.4832008219E-006
#    -10     7       2.4292925455E-005
#    -10     8       3.4029441853E-006
#    -10     9       2.8370173004E-005
#    -10    10       2.5180612173E-005
#    -10    11       1.4484620674E-005
#    -10    12       3.7599152738E-006
#    -10    13       1.9392575988E-006
#    -10    14       5.5077480827E-005
#    -10    15       7.7419325522E-005
#    -10    16       4.8491134133E-005
#    -10    17       3.4878472881E-005
#    -10    18       7.8096351427E-006
#    -10    19       7.9658472718E-007
#    -10    20       4.4735997582E-005
#    -10    21       1.1178941380E-005
#    -10    22       9.9677234220E-005
#    -10    23       6.6894855981E-005
#    -10    24       1.2341241987E-005
#     -9   -38       9.4950455344E-006
#     -9   -37       9.1227180879E-006
#     -9   -36       1.1024351196E-005
#     -9   -35       1.0353871534E-005
#     -9   -34       9.5619236063E-006
#     -9   -33       1.6272944892E-005
#     -9   -32       1.0752593487E-005
#     -9   -31       1.7853692897E-005
#     -9   -30       1.3782725612E-005
#     -9   -29       5.7703740888E-006
#     -9   -28       5.9554918659E-006
#     -9   -27       3.0316546284E-006
#     -9   -26       6.7286910730E-006
#     -9   -25       4.8774573235E-006
#     -9   -24       1.4493471590E-005
#     -9   -23       1.7100829088E-005
#     -9   -22       2.1403356108E-005
#     -9   -21       2.4074296743E-005
#     -9   -20       2.4560801418E-005
#     -9   -19       2.4008733628E-005
#     -9   -18       1.5790347913E-005
#     -9   -17       1.0555570367E-005
#     -9   -16       1.8487818499E-006
#     -9   -15       8.3306840785E-007
#     -9   -14       6.7088943875E-006
#     -9   -13       5.7917601673E-006
#     -9   -12       3.5609122820E-006
#     -9   -11       1.7583123991E-007
#     -9   -10       1.0976137468E-005
#     -9    -9       3.6777047429E-005
#     -9    -8       5.1412639529E-005
#     -9    -7       8.9559316149E-005
#     -9    -6       1.0303172590E-004
#     -9    -5       9.9052240641E-005
#     -9    -4       6.5516047552E-005
#     -9    -3       3.4527544982E-005
#     -9    -2       1.8734585578E-005
#     -9    -1       2.7186946266E-005
#     -9     0       6.2959223977E-006
#     -9     1       6.9592076883E-006
#     -9     2       7.0792846450E-006
#     -9     3       9.9616729712E-006
#     -9     4       1.7237691265E-005
#     -9     5       2.5130762543E-005
#     -9     6       2.1201652726E-005
#     -9     7       4.1876922695E-005
#     -9     8       4.7232549298E-005
#     -9     9       4.2212735788E-005
#     -9    10       3.6021974964E-005
#     -9    11       4.0123842280E-006
#     -9    12       7.8685635223E-007
#     -9    13       7.7647571406E-006
#     -9    14       9.9536844520E-005
#     -9    15       6.4468958220E-005
#     -9    16       7.5001387315E-005
#     -9    17       3.1674582364E-005
#     -9    18       9.1810118013E-006
#     -9    19       3.1106470852E-006
#     -9    20       3.5385233677E-005
#     -9    21       1.2519424667E-004
#     -9    22       5.7996775553E-005
#     -9    23       8.7515244459E-005
#     -8   -39       3.5192132314E-006
#     -8   -38       5.9608632310E-006
#     -8   -37       3.7248759419E-006
#     -8   -36       7.9877028881E-006
#     -8   -35       9.7117221127E-006
#     -8   -34       1.0722973312E-005
#     -8   -33       2.2648847615E-005
#     -8   -32       3.5653654464E-006
#     -8   -31       1.3405896521E-005
#     -8   -30       4.9232650917E-006
#     -8   -29       9.0117544878E-006
#     -8   -28       5.5193571727E-006
#     -8   -27       5.8864009938E-006
#     -8   -26       8.0482503037E-006
#     -8   -25       1.9050517274E-006
#     -8   -24       1.5353025181E-005
#     -8   -23       1.1227288901E-005
#     -8   -22       2.3062477772E-005
#     -8   -21       2.5525704104E-005
#     -8   -20       2.2156302193E-005
#     -8   -19       2.0562931330E-005
#     -8   -18       6.0399743415E-006
#     -8   -17       5.4646309819E-006
#     -8   -16       3.2072589299E-006
#     -8   -15       5.3276658599E-006
#     -8   -14       6.0486462082E-006
#     -8   -13       6.8657350525E-006
#     -8   -12       1.1408506272E-006
#     -8   -11       7.5994745914E-006
#     -8   -10       3.6514360507E-005
#     -8    -9       5.8990050140E-005
#     -8    -8       1.0202986468E-004
#     -8    -7       9.6025333458E-005
#     -8    -6       1.0384206069E-004
#     -8    -5       6.1769771865E-005
#     -8    -4       3.4228756839E-005
#     -8    -3       1.3568277121E-005
#     -8    -2       5.2876754528E-006
#     -8    -1       6.9553308745E-006
#     -8     0       1.7811513907E-005
#     -8     1       1.2520370370E-005
#     -8     2       3.9944793913E-005
#     -8     3       3.2222878067E-005
#     -8     4       3.2962051418E-005
#     -8     5       3.1313407411E-005
#     -8     6       5.1856092328E-005
#     -8     7       4.4903659260E-005
#     -8     8       3.9964653900E-005
#     -8     9       2.8786008078E-005
#     -8    10       1.7387899149E-005
#     -8    11       3.1566715468E-006
#     -8    12       3.5773158575E-005
#     -8    13       8.1048399867E-005
#     -8    14       1.4959844455E-004
#     -8    15       1.0854231533E-004
#     -8    16       1.5937522504E-004
#     -8    17       3.6322152609E-005
#     -8    18       1.7160726970E-005
#     -8    19       1.2669832823E-005
#     -8    20       1.3923676723E-005
#     -8    21       2.1830343203E-005
#     -8    22       8.8807867466E-005
#     -8    23       8.5115489297E-005
#     -7   -39       1.1294643214E-005
#     -7   -38       5.8640754952E-006
#     -7   -37       7.2958725136E-006
#     -7   -36       7.1430125446E-006
#     -7   -35       2.5881972984E-005
#     -7   -34       1.0471804544E-005
#     -7   -33       1.1462421496E-005
#     -7   -32       1.1741457878E-005
#     -7   -31       1.2240235596E-005
#     -7   -30       9.7542921076E-006
#     -7   -29       9.9974382475E-006
#     -7   -28       6.1457572485E-004
#     -7   -27       6.2195138297E-006
#     -7   -26       8.5913542186E-006
#     -7   -25       1.1097421837E-005
#     -7   -24       1.3217078706E-005
#     -7   -23       1.3611050182E-005
#     -7   -22       2.3785150257E-005
#     -7   -21       3.2789853144E-003
#     -7   -20       1.5025911218E-005
