 Diffraction intensities for potential:8x8MoS210001.in                         
#    -15   -35       1.5933519152E-011
#    -15   -34       2.9564068564E-011
#    -15   -33       2.5204053216E-010
#    -15   -32       1.6414448636E-010
#    -15   -31       8.5310228374E-011
#    -15   -30       6.4744199041E-011
#    -15   -29       2.0183038468E-011
#    -15   -28       9.3303648187E-011
#    -15   -27       2.9423871516E-012
#    -15   -26       4.8654597446E-014
#    -15   -25       4.2192041669E-011
#    -15   -24       2.2588515713E-011
#    -15   -23       1.0145087274E-011
#    -15   -22       1.7822290183E-011
#    -15   -21       1.4685386853E-011
#    -15   -20       5.3688247216E-011
#    -15   -19       2.6201995371E-011
#    -15   -18       4.0339849717E-011
#    -15   -17       8.4922165668E-011
#    -15   -16       1.1898734542E-010
#    -15   -15       1.9131424828E-010
#    -15   -14       2.4086604097E-010
#    -15   -13       9.1322083884E-010
#    -15   -12       2.5026778196E-009
#    -15   -11       7.1616168975E-009
#    -15   -10       1.8021127327E-008
#    -15    -9       3.9802470945E-008
#    -15    -8       7.5128297571E-008
#    -15    -7       1.2516549837E-007
#    -15    -6       1.8754733074E-007
#    -15    -5       2.4696831332E-007
#    -15    -4       2.9502556858E-007
#    -15    -3       3.2045377009E-007
#    -15    -2       3.3379062410E-007
#    -15    -1       3.4463881377E-007
#    -15     0       3.5527602390E-007
#    -15     1       3.6527410545E-007
#    -15     2       4.0942005677E-007
#    -15     3       4.3722030507E-007
#    -15     4       5.2358870571E-007
#    -15     5       6.3944953001E-007
#    -15     6       7.6803990552E-007
#    -15     7       9.0025224297E-007
#    -15     8       9.8002159592E-007
#    -15     9       9.0403290617E-007
#    -15    10       8.0695650982E-007
#    -15    11       7.2462055856E-007
#    -15    12       6.2043838096E-007
#    -15    13       5.2119567507E-007
#    -15    14       4.5631626032E-007
#    -15    15       4.8448406801E-007
#    -15    16       5.7596208900E-007
#    -15    17       5.8945833574E-007
#    -15    18       5.5551402819E-007
#    -15    19       5.8686340123E-007
#    -15    20       5.0341354379E-007
#    -15    21       3.4254618653E-007
#    -15    22       1.9628312795E-007
#    -15    23       1.1700318785E-007
#    -15    24       9.2738723242E-008
#    -15    25       6.3158457900E-008
#    -15    26       4.8959056480E-008
#    -15    27       1.5293296222E-007
#    -15    28       9.7279728187E-008
#    -15    29       7.2005577430E-008
#    -15    30       5.7289614165E-009
#    -15    31       3.8882428755E-008
#    -14   -43       4.3203561246E-011
#    -14   -42       4.5781895839E-009
#    -14   -41       1.3462645043E-011
#    -14   -40       3.3565401684E-010
#    -14   -39       6.0428695625E-011
#    -14   -38       3.8903149052E-010
#    -14   -37       6.4084344236E-011
#    -14   -36       1.3051129301E-008
#    -14   -35       1.6278945404E-011
#    -14   -34       1.7592589253E-009
#    -14   -33       8.7257184112E-011
#    -14   -32       1.3030089035E-010
#    -14   -31       7.3444649699E-011
#    -14   -30       2.4927817405E-010
#    -14   -29       5.6084984873E-011
#    -14   -28       3.3057316595E-009
#    -14   -27       5.6296389500E-012
#    -14   -26       2.6639670529E-010
#    -14   -25       9.4699439499E-012
#    -14   -24       4.7192792113E-012
#    -14   -23       5.8781309145E-011
#    -14   -22       4.5139188926E-011
#    -14   -21       1.3302127222E-011
#    -14   -20       4.6137681790E-010
#    -14   -19       5.3381597700E-011
#    -14   -18       2.5123867759E-010
#    -14   -17       1.6485789955E-010
#    -14   -16       2.1390141960E-010
#    -14   -15       3.7077436375E-010
#    -14   -14       6.1589822089E-010
#    -14   -13       2.4362329590E-009
#    -14   -12       5.6468345060E-009
#    -14   -11       1.6503689782E-008
#    -14   -10       3.6024543951E-008
#    -14    -9       6.5927820522E-008
#    -14    -8       1.0846452999E-007
#    -14    -7       1.6068077763E-007
#    -14    -6       2.1158439919E-007
#    -14    -5       2.6266788393E-007
#    -14    -4       3.0087162828E-007
#    -14    -3       3.3384332194E-007
#    -14    -2       3.5505354560E-007
#    -14    -1       3.6142252118E-007
#    -14     0       3.5866553841E-007
#    -14     1       3.6036469993E-007
#    -14     2       4.0798999045E-007
#    -14     3       4.7530982380E-007
#    -14     4       5.9103036087E-007
#    -14     5       7.6348034963E-007
#    -14     6       9.7034913180E-007
#    -14     7       1.1075140021E-006
#    -14     8       1.1064215675E-006
#    -14     9       1.1246891638E-006
#    -14    10       1.1088407014E-006
#    -14    11       9.2864289469E-007
#    -14    12       7.1513878834E-007
#    -14    13       5.2627578493E-007
#    -14    14       5.2915435936E-007
#    -14    15       5.5262768848E-007
#    -14    16       5.7827126449E-007
#    -14    17       6.6255931694E-007
#    -14    18       8.7193925450E-007
#    -14    19       7.5479272019E-007
#    -14    20       6.2263141342E-007
#    -14    21       3.6646352362E-007
#    -14    22       2.4988569363E-007
#    -14    23       1.2075582079E-007
#    -14    24       2.4506866983E-008
#    -14    25       1.2305355720E-007
#    -14    26       3.0032243499E-007
#    -14    27       1.5342941181E-007
#    -14    28       9.2746672756E-008
#    -14    29       4.0699506907E-008
#    -14    30       2.2615745119E-008
#    -13   -44       3.6626839285E-010
#    -13   -43       1.9188129811E-010
#    -13   -42       6.0145104969E-012
#    -13   -41       3.9537162708E-011
#    -13   -40       1.3686095514E-010
#    -13   -39       2.6529228741E-011
#    -13   -38       1.7822353002E-010
#    -13   -37       4.7913037264E-011
#    -13   -36       2.5219695380E-010
#    -13   -35       8.6276764903E-011
#    -13   -34       1.1826404607E-012
#    -13   -33       3.0920665882E-011
#    -13   -32       1.9101072187E-011
#    -13   -31       3.1308337269E-012
#    -13   -30       5.2827953675E-011
#    -13   -29       4.3173970249E-013
#    -13   -28       1.5974296048E-010
#    -13   -27       8.2154834862E-011
#    -13   -26       3.2556026038E-011
#    -13   -25       1.8110148410E-011
#    -13   -24       3.3281276143E-010
#    -13   -23       3.9004400768E-011
#    -13   -22       4.3145824848E-011
#    -13   -21       1.0405824501E-010
#    -13   -20       6.6527874445E-011
#    -13   -19       2.7391413721E-010
#    -13   -18       6.5092160404E-010
#    -13   -17       1.1791758991E-009
#    -13   -16       3.0755242009E-010
#    -13   -15       8.7396757430E-010
#    -13   -14       6.0781140046E-009
#    -13   -13       9.3250878657E-009
#    -13   -12       1.6453360144E-008
#    -13   -11       3.0915188178E-008
#    -13   -10       5.3722635203E-008
#    -13    -9       8.6369002327E-008
#    -13    -8       1.0185040708E-007
#    -13    -7       1.5907084198E-007
#    -13    -6       2.4436729888E-007
#    -13    -5       2.9939080151E-007
#    -13    -4       3.6169523291E-007
#    -13    -3       4.1348693563E-007
#    -13    -2       4.6559349207E-007
#    -13    -1       5.2541296322E-007
#    -13     0       5.7562461381E-007
#    -13     1       6.4320175073E-007
#    -13     2       7.1983294620E-007
#    -13     3       7.6304151509E-007
#    -13     4       8.8620795156E-007
#    -13     5       1.0257906279E-006
#    -13     6       1.0796934600E-006
#    -13     7       1.2913241549E-006
#    -13     8       1.5366691105E-006
#    -13     9       1.5663146494E-006
#    -13    10       1.4053010513E-006
#    -13    11       1.0698778087E-006
#    -13    12       8.2713399119E-007
#    -13    13       7.6713733689E-007
#    -13    14       6.0767799247E-007
#    -13    15       6.0934616242E-007
#    -13    16       1.0307129759E-006
#    -13    17       1.0183586160E-006
#    -13    18       1.1004685058E-006
#    -13    19       1.0045965188E-006
#    -13    20       6.8588691057E-007
#    -13    21       6.2543111096E-007
#    -13    22       9.1073871048E-007
#    -13    23       9.0699033195E-008
#    -13    24       1.4219633838E-006
#    -13    25       1.8489398366E-008
#    -13    26       1.7205088461E-007
#    -13    27       2.0119806882E-007
#    -13    28       2.8097095473E-007
#    -13    29       5.6725725761E-008
#    -12   -44       2.1797942573E-011
#    -12   -43       5.6840888186E-010
#    -12   -42       4.5014882661E-011
#    -12   -41       1.7330577880E-010
#    -12   -40       2.7312922645E-009
#    -12   -39       1.6142898990E-009
#    -12   -38       1.9388089543E-011
#    -12   -37       1.3520960753E-010
#    -12   -36       7.2325894573E-012
#    -12   -35       3.2076412516E-010
#    -12   -34       2.8719149712E-011
#    -12   -33       5.9158979226E-011
#    -12   -32       1.3589038405E-009
#    -12   -31       4.0086519641E-010
#    -12   -30       4.9819295744E-012
#    -12   -29       5.9957281777E-011
#    -12   -28       1.3981652891E-011
#    -12   -27       1.0712916871E-010
#    -12   -26       5.7606630306E-012
#    -12   -25       1.3090439450E-012
#    -12   -24       7.5604814465E-010
#    -12   -23       2.2943205370E-012
#    -12   -22       1.3495489837E-010
#    -12   -21       5.1499241593E-010
#    -12   -20       6.7179123559E-010
#    -12   -19       9.1765420990E-010
#    -12   -18       1.8795022281E-009
#    -12   -17       2.9410388222E-009
#    -12   -16       5.7564675213E-009
#    -12   -15       6.5064166711E-009
#    -12   -14       1.0050461884E-008
#    -12   -13       1.7586128623E-008
#    -12   -12       2.7580189167E-008
#    -12   -11       4.3844790215E-008
#    -12   -10       7.0608737380E-008
#    -12    -9       1.0935599139E-007
#    -12    -8       1.5807284161E-007
#    -12    -7       2.3079162510E-007
#    -12    -6       3.1567875988E-007
#    -12    -5       4.2523387694E-007
#    -12    -4       5.6137452751E-007
#    -12    -3       7.4737831121E-007
#    -12    -2       9.7807127784E-007
#    -12    -1       1.1896644969E-006
#    -12     0       1.3044243442E-006
#    -12     1       1.3485807499E-006
#    -12     2       1.3888843860E-006
#    -12     3       1.4140056042E-006
#    -12     4       1.3894778154E-006
#    -12     5       1.4276242336E-006
#    -12     6       1.6458276032E-006
#    -12     7       1.9292316717E-006
#    -12     8       2.0135952125E-006
#    -12     9       1.9070635540E-006
#    -12    10       1.6535165835E-006
#    -12    11       1.6489374479E-006
#    -12    12       1.2998556885E-006
#    -12    13       1.0558857159E-006
#    -12    14       9.6722654637E-007
#    -12    15       1.5810278755E-006
#    -12    16       1.3894797796E-006
#    -12    17       1.5979696580E-006
#    -12    18       1.3858398982E-006
#    -12    19       1.2458107388E-006
#    -12    20       6.3864538672E-007
#    -12    21       4.8003656942E-007
#    -12    22       2.3102064695E-006
#    -12    23       8.7185120637E-007
#    -12    24       1.5838752674E-007
#    -12    25       1.6905372929E-007
#    -12    26       1.9560918090E-007
#    -12    27       1.3691306889E-007
#    -12    28       9.1929572132E-007
#    -11   -44       1.4128486201E-009
#    -11   -43       2.7162687511E-011
#    -11   -42       7.3241101331E-011
#    -11   -41       1.1083444572E-010
#    -11   -40       1.4692970192E-010
#    -11   -39       2.9839452525E-009
#    -11   -38       1.6411881592E-011
#    -11   -37       3.1642141300E-009
#    -11   -36       5.1551315491E-011
#    -11   -35       1.8690420810E-012
#    -11   -34       5.3046420799E-011
#    -11   -33       1.4203356159E-011
#    -11   -32       4.8687265116E-011
#    -11   -31       1.8820312527E-009
#    -11   -30       5.0818559955E-011
#    -11   -29       4.4218535060E-010
#    -11   -28       8.0509428062E-011
#    -11   -27       1.8656200313E-011
#    -11   -26       1.0199404969E-010
#    -11   -25       7.6624321631E-011
#    -11   -24       1.7600644721E-010
#    -11   -23       1.0600800684E-009
#    -11   -22       7.5362987840E-010
#    -11   -21       9.7935472837E-010
#    -11   -20       1.6670127312E-009
#    -11   -19       2.8090014640E-009
#    -11   -18       4.2842747335E-009
#    -11   -17       6.0697755594E-009
#    -11   -16       8.8045907809E-009
#    -11   -15       1.1941890340E-008
#    -11   -14       2.0106447039E-008
#    -11   -13       3.2423735053E-008
#    -11   -12       4.7018319074E-008
#    -11   -11       7.4862855562E-008
#    -11   -10       1.1344850237E-007
#    -11    -9       1.7493834524E-007
#    -11    -8       2.6686051526E-007
#    -11    -7       4.0280766270E-007
#    -11    -6       6.0867256902E-007
#    -11    -5       9.0427674790E-007
#    -11    -4       1.2999039848E-006
#    -11    -3       1.7144503052E-006
#    -11    -2       2.0749296786E-006
#    -11    -1       2.3686478125E-006
#    -11     0       2.6417072685E-006
#    -11     1       2.8513645452E-006
#    -11     2       2.8229183116E-006
#    -11     3       2.6545778568E-006
#    -11     4       2.6503392747E-006
#    -11     5       2.6648639518E-006
#    -11     6       2.6672179858E-006
#    -11     7       2.7622614117E-006
#    -11     8       2.8082239118E-006
#    -11     9       2.9546207731E-006
#    -11    10       3.2260019795E-006
#    -11    11       3.0301655848E-006
#    -11    12       2.6679095864E-006
#    -11    13       2.7102003579E-006
#    -11    14       2.4625518838E-006
#    -11    15       2.5419242475E-006
#    -11    16       2.8389313719E-006
#    -11    17       2.4822994479E-006
#    -11    18       2.7052321693E-006
#    -11    19       2.1286803446E-006
#    -11    20       1.3351489137E-006
#    -11    21       5.8254685738E-007
#    -11    22       7.2676657680E-007
#    -11    23       2.3864292669E-007
#    -11    24       1.7212553352E-007
